interaction,flux,system
carn_csm,11697.315338712431,CSM
carn_csm,46919.4902737042,CSM
carn_csm,71803.31373817445,CSM
carn_csm,499493.67595369817,CSM
carn_csm,204021.5822158371,CSM
carn_csm,232907.2758417749,CSM
carn_csm,322935.1459602695,CSM
carn_csm,56866.75936063489,CSM
carn_csm,11554.153028569957,CSM
carn_csm,91792.87000940766,CSM
carn_csm,65940.72290190012,CSM
carn_csm,21046.8374744252,CSM
carn_csm,170146.01397715186,CSM
carn_csm,11700.690170248028,CSM
carn_csm,149764.00340024993,CSM
carn_csm,503743.2301367269,CSM
carn_csm,22601.24285687776,CSM
carn_csm,14706.82295003745,CSM
carn_csm,515944.3133039332,CSM
carn_csm,378148.28064842266,CSM
carn_csm,318908.1021549426,CSM
carn_csm,81530.22596249754,CSM
carn_csm,12378.638088779322,CSM
detr_csm,305701.0573854597,CSM
detr_csm,308862.52083515533,CSM
detr_csm,520879.42200177116,CSM
detr_csm,286089.84650119295,CSM
detr_csm,331330.6477959396,CSM
detr_csm,370872.92492992926,CSM
detr_csm,292464.70804021554,CSM
detr_csm,418441.70509954786,CSM
detr_csm,302683.76597568893,CSM
detr_csm,386683.3663374497,CSM
detr_csm,282809.03551837447,CSM
detr_csm,348090.01479420846,CSM
detr_csm,324652.3908882274,CSM
detr_csm,430912.5692766894,CSM
detr_csm,327887.73008706694,CSM
detr_csm,291504.9690490368,CSM
detr_csm,532820.0550180783,CSM
detr_csm,301303.9867557298,CSM
detr_csm,336557.6174961599,CSM
detr_csm,295531.0104778596,CSM
detr_csm,324833.35157800635,CSM
detr_csm,344772.5993850675,CSM
detr_csm,292938.5958397446,CSM
detr_csm,1471224.171839247,CSM
detr_csm,330017.9024043834,CSM
detr_csm,384006.36474695295,CSM
detr_csm,286633.3581730252,CSM
detr_csm,462458.25898024143,CSM
detr_csm,21221003.461702347,CSM
detr_csm,293168.5675002799,CSM
detr_csm,319481.92829766136,CSM
detr_csm,342819.47117575444,CSM
detr_csm,328736.04166653525,CSM
detr_csm,340524.6027545529,CSM
detr_csm,1005979.0992337603,CSM
detr_csm,385652.64320585807,CSM
detr_csm,278086.03650739655,CSM
detr_csm,349811.11847378965,CSM
detr_csm,332720.8349281789,CSM
detr_csm,302095.9848393796,CSM
detr_csm,279517.2141926911,CSM
detr_csm,325887.94324370875,CSM
detr_csm,3793994.183958659,CSM
detr_csm,1146234.053413088,CSM
detr_csm,278575.00231696136,CSM
detr_csm,283850.86572969786,CSM
detr_csm,315731.629013697,CSM
detr_csm,888159.24926345,CSM
detr_csm,281194.21717129834,CSM
detr_csm,342006.72400543763,CSM
detr_csm,307932.94218695705,CSM
detr_csm,341828.9163304882,CSM
detr_csm,386966.64004952856,CSM
detr_csm,293566.52358094347,CSM
detr_csm,316844.70626242354,CSM
detr_csm,293735.6010861668,CSM
detr_csm,339579.4469807273,CSM
detr_csm,286429.2647246889,CSM
detr_csm,1032640.0667337556,CSM
detr_csm,350420.63143380365,CSM
detr_csm,275259.48285184364,CSM
detr_csm,512621.7313557216,CSM
detr_csm,270676.47791334614,CSM
detr_csm,396981.83736086456,CSM
detr_csm,742078.3962636855,CSM
detr_csm,298000.2015579111,CSM
detr_csm,319650.14903102274,CSM
detr_csm,341773.7012164281,CSM
detr_csm,294709.6443586732,CSM
detr_csm,317122.34014905145,CSM
detr_csm,459067.1361697716,CSM
detr_csm,304543.7312953474,CSM
detr_csm,373828.5251194046,CSM
detr_csm,294459.0597738349,CSM
detr_csm,290492.1564546195,CSM
detr_csm,300290.66727208876,CSM
detr_csm,387445.905483521,CSM
detr_csm,280306.3103329364,CSM
detr_csm,307567.6910975891,CSM
detr_csm,659054.797363677,CSM
detr_csm,360995.6649184961,CSM
detr_csm,331303.7729600761,CSM
detr_csm,1693563.9567694496,CSM
detr_csm,298102.04812907544,CSM
detr_csm,308466.0671941963,CSM
detr_csm,273431.2201096797,CSM
detr_csm,781594.228253057,CSM
detr_csm,308962.1964800523,CSM
detr_csm,338245.20073032967,CSM
detr_csm,330335.83372110187,CSM
detr_csm,302415.8753108175,CSM
detr_csm,373033.5040508206,CSM
detr_csm,378812.3689496207,CSM
detr_csm,268662.17933431314,CSM
detr_csm,275560.3415954067,CSM
detr_csm,353634.2851823392,CSM
detr_csm,326031.66054392594,CSM
detr_csm,331453.0631615315,CSM
detr_csm,544503.9332911903,CSM
detr_csm,295289.2338372278,CSM
para_csm,1530.0208319243739,CSM
para_csm,98.43974639371196,CSM
para_csm,22693.279834328514,CSM
para_csm,50912.351397016035,CSM
para_csm,1295.2885912669958,CSM
para_csm,106984.16534566389,CSM
para_csm,20.795266919710187,CSM
para_csm,170910.23964159747,CSM
para_csm,158.19743227933552,CSM
para_csm,251.70338447039973,CSM
para_csm,52368.65952912499,CSM
para_csm,2384.5338839264923,CSM
para_csm,13977.591914731456,CSM
para_csm,561439.4951456614,CSM
para_csm,30493.828203039706,CSM
para_csm,23949.885919593507,CSM
para_csm,195.27993789796983,CSM
para_csm,118.1905053497186,CSM
para_csm,49960.487954493634,CSM
para_csm,70.52370862457703,CSM
para_csm,48612.75685594174,CSM
para_csm,272.75088689649607,CSM
para_csm,23724.971741382025,CSM
para_csm,73.19969100096435,CSM
para_csm,103.51591848996479,CSM
para_csm,42815.56073866502,CSM
para_csm,145808.83709816745,CSM
para_csm,37.67779217518247,CSM
para_csm,5885.381083646262,CSM
para_csm,18.891331072526814,CSM
para_csm,65.80440792930403,CSM
para_csm,64.27699435117331,CSM
para_csm,428.9993783912764,CSM
para_csm,28157.185758968346,CSM
para_csm,307168.0672387594,CSM
para_csm,204.94758005406723,CSM
para_csm,51648.017527777294,CSM
para_csm,51400.24471868848,CSM
para_csm,43.56711727091651,CSM
para_csm,50.12621624002808,CSM
para_csm,153141.51845342127,CSM
para_csm,20128.845995840373,CSM
para_csm,8403.869613472076,CSM
para_csm,13707.991256988738,CSM
para_csm,157852.0829392048,CSM
para_csm,12839.466703886052,CSM
para_csm,30.130818521776604,CSM
para_csm,7423.060980363312,CSM
para_csm,29371.964736816502,CSM
para_csm,831.5374735482086,CSM
para_csm,33.37228346185955,CSM
para_csm,64433.20496530586,CSM
para_csm,16365.264070255906,CSM
para_csm,61.01139382936082,CSM
para_csm,427.19747941294844,CSM
para_csm,32455.806477365233,CSM
para_csm,64.80653714725354,CSM
para_csm,35322.34086075741,CSM
para_csm,1630.3585115588173,CSM
para_csm,6883.274758400838,CSM
para_csm,90893.73768762415,CSM
para_csm,1258.4998189663331,CSM
para_csm,148373.79933861506,CSM
para_csm,253.85847574492075,CSM
para_csm,403.7481619993177,CSM
para_csm,245838.39493696092,CSM
para_csm,38029.15594617045,CSM
para_csm,2679.201813574707,CSM
para_csm,21470.662014677673,CSM
para_csm,25.16738785015001,CSM
para_csm,113197.3447196175,CSM
para_csm,570.7423475864675,CSM
para_csm,273.9561502615939,CSM
para_csm,1948.5392813989613,CSM
para_csm,1213.0297007589165,CSM
para_csm,29648.98994050857,CSM
para_csm,266.3536360444993,CSM
para_csm,35473.43925413756,CSM
para_csm,208.87219767327733,CSM
para_csm,2110.452032034988,CSM
para_csm,281.91259158817127,CSM
para_csm,25182.18425792347,CSM
para_csm,1072.8650356727617,CSM
para_csm,165589.11290215875,CSM
para_csm,121500.28771312858,CSM
para_csm,104419.38057575295,CSM
para_csm,331.92344477361326,CSM
para_csm,57.071292354459544,CSM
para_csm,92216.79777712746,CSM
para_csm,81831.70604487366,CSM
para_csm,10170.97938011534,CSM
para_csm,1090.348684683766,CSM
para_csm,34466.93026706024,CSM
para_csm,147203.84736870305,CSM
para_csm,111060.14839538094,CSM
para_csm,159.20589615312448,CSM
para_csm,35171.0089873606,CSM
para_csm,1054.6414197811457,CSM
para_csm,1091.7577626695695,CSM
para_csm,31.049252559508226,CSM
total_csm,726183.7004388488,CSM
total_csm,638618.126125547,CSM
total_csm,905326.5832322978,CSM
total_csm,598043.6031322391,CSM
total_csm,872377.9348744398,CSM
total_csm,2348578.4856141796,CSM
total_csm,636971.7300975899,CSM
total_csm,2037408.7426926065,CSM
total_csm,764195.890969016,CSM
total_csm,2438125.282157056,CSM
total_csm,666461.2280463268,CSM
total_csm,675920.8376794789,CSM
total_csm,1257945.313146166,CSM
total_csm,3261350.9769272455,CSM
total_csm,638803.0519375111,CSM
total_csm,827629.2810895743,CSM
total_csm,969279.037381771,CSM
total_csm,632536.8696976553,CSM
total_csm,703330.5108298478,CSM
total_csm,697122.6464263792,CSM
total_csm,644478.8824757166,CSM
total_csm,1590268.2058642146,CSM
total_csm,695127.7876132455,CSM
total_csm,1993535.7340061634,CSM
total_csm,754169.8246816148,CSM
total_csm,907789.1898685565,CSM
total_csm,703356.3821298437,CSM
total_csm,1052110.1222070537,CSM
total_csm,24857133.460593775,CSM
total_csm,635585.1492976755,CSM
total_csm,782339.1475543607,CSM
total_csm,957059.440421212,CSM
total_csm,1154563.4093278702,CSM
total_csm,927608.4140747716,CSM
total_csm,15834597.868899813,CSM
total_csm,2486731.1515755225,CSM
total_csm,580586.979712171,CSM
total_csm,938480.5996365579,CSM
total_csm,733459.3946746427,CSM
total_csm,826993.3020602278,CSM
total_csm,709184.903657729,CSM
total_csm,783072.0878403059,CSM
total_csm,73178506.84539412,CSM
total_csm,2192725.4748442695,CSM
total_csm,4294578.768303195,CSM
total_csm,604835.7352928738,CSM
total_csm,17724763.356740505,CSM
total_csm,1315615.2553243097,CSM
total_csm,675636.0358173152,CSM
total_csm,797268.79773339,CSM
total_csm,736182.7920004316,CSM
total_csm,675718.8919139692,CSM
total_csm,2425725.3545750454,CSM
total_csm,643242.3404025469,CSM
total_csm,694217.3427731973,CSM
total_csm,819612.8219110807,CSM
total_csm,985673.7906540602,CSM
total_csm,652995.7070964177,CSM
total_csm,16076355.177333707,CSM
total_csm,1267134.061483561,CSM
total_csm,594677.7832195456,CSM
total_csm,2355106.8908491326,CSM
total_csm,529894.9711173971,CSM
total_csm,2602212.816900104,CSM
total_csm,1252873.6345345606,CSM
total_csm,1113639.0667905498,CSM
total_csm,673978.0573646236,CSM
total_csm,737184.3886368348,CSM
total_csm,817208.5183512183,CSM
total_csm,739131.4861354406,CSM
total_csm,2451631.3318205723,CSM
total_csm,845807.070618295,CSM
total_csm,1432600.4609132912,CSM
total_csm,669906.7625651954,CSM
total_csm,632172.2688000562,CSM
total_csm,611929.2026507537,CSM
total_csm,6388171.854853668,CSM
total_csm,708526.3436121827,CSM
total_csm,705705.6906309653,CSM
total_csm,1050211.5719952006,CSM
total_csm,1612565.3559282166,CSM
total_csm,1007738.7536273766,CSM
total_csm,2267356.9443766032,CSM
total_csm,1166088.886082841,CSM
total_csm,710856.9176532888,CSM
total_csm,542250.0349515537,CSM
total_csm,1336946.528392178,CSM
total_csm,744795.2908397176,CSM
total_csm,628431.0621273994,CSM
total_csm,1010098.2768745455,CSM
total_csm,649708.8245817574,CSM
total_csm,974933.6974866176,CSM
total_csm,1613392.8703367899,CSM
total_csm,17577004.087405313,CSM
total_csm,560805.6942545016,CSM
total_csm,1652331.2111322342,CSM
total_csm,1331831.6714404651,CSM
total_csm,1241667.2709403338,CSM
total_csm,993635.2667345828,CSM
total_csm,623955.1320790448,CSM
