Iteration,m,n,b,org,TL,flux
1,1.1399999999999992e-6,1.7543859649122828,2.000000000000001e-6,animal,2.9525925925925836,0.005242678246069077
1,1.1399999999999992e-6,1.7543859649122828,2.000000000000001e-6,animal,3.990740740740765,8459.545571847253
1,2.1699999999999987e-6,5.806451612903231,1.2600000000000005e-5,animal,4.276710758377409,0.045184317889648176
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,3.07777777777778,183.97695880360473
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,0.9999999999999979,186.31030322236754
1,0.006254262220000001,1220.1600000000005,7.6312005903552045,animal,2.466666666666655,3975.5323767077375
1,4.507739500000001e-4,64683.73000000003,29.157740472833524,animal,4.990740740740752,2520.4373669685183
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,3.4556825396825324,3.6813912591091915
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,3.990740740740749,3.694170768442064
1,0.008981886669999996,69224.13000000002,621.763290489347,animal,3.194791666666662,1486.5296252292012
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,3.046085858585855,0.27984933458091626
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,3.746957671957661,63.21143250987335
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,4.990740740740766,63.21143250987335
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.3095238095238058,63.21143250987335
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,1.000000000000004,85.41359222439151
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.6333333333333306,1185.7791823577322
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,4.322617031997991,1185.7791823577322
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,3.032539682539681,1187.4250496130364
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.000000000000004,1160.8030040312417
1,2.7779251000000014e-4,31.970000000000006,0.008881026544700006,animal,4.147958895727603,166.54304997926948
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.9007407407407335,1298.887511484043
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.945833333333325,162.4969617232647
1,9.362549999999994e-6,79446.34,0.7438203305669995,animal,3.960748089359205,1801.8645974090573
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.3888888888888817,204.71004935436832
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.944444444444443,162.93524540367153
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.00000000000001,1158.143679702586
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,4.140617237972633,188.26063603465087
1,1.4450565000000007e-4,4013.7100000000014,0.5800037724615005,animal,2.9999999999999987,769.3273872313318
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,4.048016624579119,55.08036379471363
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,4.105875129908592,55.06211760067191
1,9.362549999999994e-6,79446.34,0.7438203305669995,animal,3.856425370030425,31.278901005854678
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.399999999999979,3.5223033308324605
1,9.362549999999994e-6,79446.34,0.7438203305669995,animal,2.481481481481481,25.490614274127722
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,1.0000000000000049,2.3741932078477714
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,4.011805555555565,2.389257490490104
1,1.148500000000001e-7,603083.151937309,0.0692641,animal,2.142857142857112,2.389257490490104
1,2.5453860000000004e-5,22280.14140095057,0.5671155999999998,animal,3.812167072144153,19.562590075865984
1,1.0115000000000016e-7,518.0425111220947,5.239999999999996e-5,para,4.04608585858585,0.0017727201609645438
1,2.1699999999999987e-6,24.147465437788014,5.239999999999996e-5,para,2.48148148148147,0.0017727201609645438
1,1.4179969999999987e-5,35054.01633430819,0.49706489999999964,animal,3.0425347222222183,43.9290353518148
1,8.280000000000009e-9,8176968.599033815,0.06770530000000005,para,2.2499999999999782,19.952051466918476
1,5.229999999999995e-8,1294556.4053537308,0.06770530000000005,animal,0.9999999999999835,19.952051466918476
1,0.5185,0.052096046287367415,0.027011800000000002,para,2.940740740740735,1.7407878837554458
1,0.0030711267599999995,10626.579999999993,32.635574205280776,animal,4.172864947389882,2103.2146008764516
1,3.609999999999997e-8,15709573.407202223,0.5671155999999998,animal,1.9999999999999838,36.55340509120325
1,3.630000000000004e-8,26223.140495867738,9.519e-4,para,2.988888888888873,0.06135466262313431
1,1.699999999999998e-9,39826647.05882361,0.06770530000000005,para,2.9458333333333253,4.843572179516225
1,0.4672,1.0639231592465752,0.4970648999999999,animal,3.8191358024691593,1112.9077458513957
1,2.499999999999999e-6,463.8800000000001,0.0011596999999999998,para,2.666666666666659,2.5965236142148513
1,0.5185,0.052096046287367415,0.027011800000000002,para,4.098027140897507,60.47837937608757
1,1.0115000000000016e-7,518.0425111220947,5.239999999999996e-5,para,3.8191358024691535,0.005036709296409948
1,2.5453860000000004e-5,22280.14140095057,0.5671155999999998,animal,3.00555555555555,54.511381959143264
1,2.6400000000000014e-7,111.36363636363622,2.9399999999999976e-5,para,3.3676849258221675,0.0028259399487490927
1,4.3119999999999965e-8,1570160.0185528782,0.06770530000000005,para,2.9407407407407393,8.473857427509703
1,8.320000000000008e-10,81376562.49999999,0.06770530000000005,para,4.823627248115089,8.474032726106469
1,1.3000000000000009e-06,646.6799999999998,8.406840000000004e-4,para,2.932539682539678,0.10522704056191622
1,2.1699999999999987e-6,24.147465437788014,5.239999999999996e-5,para,0.9999999999999974,0.0065588222512197245
1,6.130000000000008e-9,4796.084828711246,2.9399999999999976e-5,para,4.026193084577035,0.003684989149495568
1,6.1800000000000105e-9,10955550.161812289,0.06770530000000007,animal,2.9888888888888827,8.435234163615505
1,1.3066989999999996e-5,38039.7398329684,0.49706489999999964,para,3.1944444444444446,62.0261772266188
1,0.78,1.04,0.8112,animal,2.1666666666666248,330.9856380882397
1,3.3700000000000044e-8,28246.290801186904,9.518999999999999e-4,animal,4.027658979534575,0.6077946080587344
1,3.3700000000000044e-8,28246.290801186904,9.518999999999999e-4,animal,0.9999999999999988,0.8974478909980547
1,4.3119999999999965e-8,1570160.0185528782,0.06770530000000005,para,3.087560386473423,48.24358834959927
1,8.341168999999997e-5,5959.175506454788,0.4970648999999996,para,1.9999999999999667,825.21022339791
1,3.5566499999999992e-6,139756.48433216644,0.49706489999999964,animal,3.745303497942383,825.21022339791
1,6.1800000000000105e-9,10955550.161812289,0.06770530000000007,animal,4.310239329806006,112.40203389582048
1,1.9737660000000006e-5,25183.577992527964,0.49706489999999964,animal,3.894790114261195,204.8285606078642
1,5.2799999999999976e-8,18028.409090909096,9.518999999999998e-4,animal,3.606167548500881,0.39225523033838444
1,1.0286473000000009e-4,658.1974210207904,0.0677053,animal,4.351847609249465,1183.491489071476
1,3.630000000000004e-8,26223.140495867738,9.519e-4,para,3.587937079937074,16.63925200017042
1,8.269999999999995e-8,326623.941958888,0.027011800000000023,para,4.268833989609955,465.27006352860013
1,1.0115000000000016e-7,518.0425111220947,5.239999999999996e-5,para,4.07030861898632,0.012056886618602564
1,2.1699999999999987e-6,24.147465437788014,5.239999999999996e-5,para,3.582504409171069,0.012048251672809339
1,0.4672,1.0639231592465752,0.4970648999999999,animal,2.607638888888889,123.25946717720078
1,1.4575,0.02,0.029150000000000002,animal,1.0000000000000029,7.228459439029799
1,1.569999999999999e-8,4312439.490445866,0.06770530000000005,animal,4.062062971298201,16.7891943347288
1,1.7288299999999988e-6,3.5457505943325835,6.129999999999996e-6,para,4.195878382420049,0.001483372554660121
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.7430555555555602,1.7438705567145016
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.257030593548591,1.7438705567145016
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.043780193236723,2.3148581578312832
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.0659090909090843,2.3148581578312832
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.9489526099160224,2.3148581578312832
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.385267955578032,2.3148581578312832
1,3.5566499999999992e-6,110964.41999999995,0.39466160439299974,animal,4.084789436828116,126.78124264667204
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,1.0000000000000027,2.315237287288801
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.5572137713109866,8.5067031852161
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,2.5025252525252437,8.519271357012874
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.46666666666668,8.463527333214726
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,2.416666666666672,8.333486936413506
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,2.3999999999999755,8.287124780406582
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.221727160012844,8.2909058191079
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.594000906853329,2.087414825559407
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.933003071010464,2.087414825559407
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.2613847579121416,2.1002279147318372
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.12949058418655,2.112810388517295
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.022222222222222,1.9159430842502982
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.276752425178501,1.9159430842502982
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,2.4166666666666696,1.9159430842502982
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.2389249351700355,1.9172069989361376
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.7021272723735974,1.9172069989361376
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,2.936111111111101,1.917879245444014
1,1.4392e-7,97134.98999999998,0.013979667760799997,para,2.624999999999992,3.725699595333557
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.090277777777773,1.920459895281319
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,3.933364322618636,1.920459895281319
1,7.52999999999999e-8,95697.21115537854,0.0072059999999999945,animal,4.1733705661026645,1.920459895281319
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,1.000000000000001,0.006895340575080431
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.720071649029981,0.006909256756804222
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,2.00000000000001,0.006909256756804222
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,2.2222222222222103,0.006422475453724137
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,2.7685185185185146,0.006422475453724137
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.462700982313365,0.0064215785009329816
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.853696941729379,0.11875498937122637
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,2.799572649572645,0.006421597316588338
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.780405643738972,0.0064047489363607095
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.070432790994651,0.006404645705195144
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.046085858585848,0.006404645705195144
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.069539559598827,0.0058402119976999085
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.190103124011375,0.005840212136174849
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.594420541529042,0.005840212136174849
1,9.21338e-5,5395.03,0.49706461501399996,para,4.252561019306509,560.6131137593652
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.041230627499169,0.006913705549625807
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.362874265383953,0.006913705549625807
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.964677042962476,0.006913705549625807
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.104017811571078,0.006913705549625807
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.245290234482109,1.3087153240096667e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.4722222222222188,1.1695535067717604e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.943219985337356,1.202774721180358e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.054954559601614,0.0024408698080488666
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.281358024691369,0.1618341430071305
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.18008890347818,0.16182421244358186
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.729544620850581,0.16182421244358186
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.5092180222746405,0.16182421244358186
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.034165697910371,8.568559829062503e-5
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.9051988209501816,8.568559829062503e-5
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.352255950785493,8.283245829001487e-5
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,0.9999999999999996,8.66764126337457e-5
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.3506608717561015,8.653868372572857e-5
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.144603685578986,8.657439048433004e-5
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.277859711501474,9.292683677555138e-4
1,0.12955801199999997,15.95,2.0664502913999994,animal,1.9999999999999918,313.6528114251305
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.369953736426494,8.623959989753228e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.375028329442491,8.623959989753228e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.574194080208573,8.612610260622937e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.725957671957688,8.612610260622937e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.677233106003163,8.612610260622937e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.35103282617928,8.612286979051886e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.036687085996612,0.001096342970853006
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.026193084577032,0.008118334529407896
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.200118410450193,0.008118334529407896
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.867010320621452,0.008118334529407896
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,2.285714285714272,0.008118334529407896
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.172760656009656,0.008118298822649294
1,4.100000000000001e-6,179.28999999999996,7.350890000000001e-4,para,3.1724999999999866,0.9735191130901225
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.527943203344436,0.0010947009720174677
1,4.100000000000001e-6,179.28999999999996,7.350890000000001e-4,para,4.097162823100601,0.13157677870412512
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.3227777777777705,0.0010972353734803356
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.571375361110751,41.26924276339052
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.662656418102872,0.2812968221401808
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.207275994085492,0.28133421803788244
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.246343300458467,1.3348850160144408
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.117646808826074,9.506818036795265e-4
1,4.2619999999999983e-7,14.389999999999999,6.133017999999997e-6,para,5.117616603654238,9.511210578715668e-4
1,0.12955801199999997,15.95,2.0664502913999994,animal,4.3130869003741585,320.4693655220604
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.27671075837742,9.496364253519273e-4
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.178653953808355,1471.9874789266148
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.6676078290718808,1471.9874789266148
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.014481147814478,1471.9874789266148
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.069539559598833,1471.9874789266148
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.2975134947357128,0.09210844512818347
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.853696941729376,0.09210844512818347
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,3.7739471245142266,0.09210844512818347
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.614280874338069,0.09323725848722239
1,0.001867034199999999,31.890000000000004,0.05953972063799998,animal,5.148226430119045,20.17887450980621
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,2.5264550264550207,0.0020784945456592493
1,6.5656300000000015e-6,105928.45000000006,0.6954870091735005,animal,4.033093768371549,235.81826348189003
1,0.001867034199999999,31.890000000000004,0.05953972063799998,animal,4.565736941006336,20.188088841135148
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.084652401905424,0.0018945219126440135
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,5.136541881046974,0.0018945219126440135
1,2.6400000000000014e-7,23.219696969696944,6.129999999999996e-6,animal,4.054066302490428,0.0019003551112458644
1,0.738,0.17188509485094855,0.12685120000000003,animal,4.315388519719444,39.32501244497089
1,9.904950000000002e-6,12806.849100702168,0.12685119999999997,animal,3.6736647560258624,39.38153419010759
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,3.6236870496234337,0.08050984206837715
1,0.4672,0.5413985445205479,0.2529414,animal,3.7986911893404924,40.09684314242625
1,1.2562238,0.48725871934602744,0.612106,animal,4.393270849545935,97.03242833532973
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.116829891456733,0.13913629171935618
1,1.2562238,0.48725871934602744,0.612106,animal,5.415210690147817,167.8150915845679
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.2799474713965076,0.12251835890389018
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.76570639384474,0.12251835890389018
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,0.9999999999999972,0.12260665759487771
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.622244757715111,0.12271459737633722
1,0.338,0.3752994082840237,0.12685120000000003,animal,5.131561188849828,30.672894452621133
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.537726053583746,0.12266725278811251
1,6.518819999999997e-6,19459.227283465414,0.12685119999999997,animal,4.115211866916956,30.466836971788492
1,3.609999999999997e-8,3513883.656509697,0.12685119999999997,animal,4.59490164466147,30.466836971788492
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.561581304399187,0.12189021280983284
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,3.3999999999999937,0.12189021280983284
1,0.359,0.3533459610027856,0.12685120000000003,animal,5.177904911703815,30.466836971788503
1,0.353273946,0.3970255989384509,0.14025879999999996,animal,5.571375361110746,33.6870442964567
1,2.9652399999999994e-6,42779.40402800447,0.12685119999999994,animal,3.095532879818584,30.466836971788485
1,9.96279399999999e-5,1273.2492511638811,0.12685119999999997,animal,4.1435844229807435,29.347356313835377
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.705762063149381,0.11741145002389777
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.003601760441365,0.11741145002389777
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,5.421912768439395,0.11538221887039407
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,2.393939393939383,0.11538221887039407
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,5.246343300458467,0.11538221887039407
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,5.029900121994695,0.11538221887039407
1,0.001867034199999999,67.94262258291788,0.12685119999999994,animal,5.282922859694816,28.840143689403195
1,8.320000000000008e-10,152465384.6153844,0.12685119999999994,animal,4.527943203344438,28.840143689403195
1,0.434268491,0.3067924630985949,0.1332303,animal,4.094133252863727,30.347877671230314
1,1.1724099999999992e-6,108196.96181370002,0.12685119999999997,animal,1.0000000000000042,29.019875582834075
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,2.824537037037028,0.11610128133031694
1,3.5788000000000008e-6,35445.1771543534,0.12685119999999997,animal,3.0555555555555456,29.06265494445157
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,5.149680013049162,0.11627243088208215
1,0.8735,0.14522175157412706,0.1268512,animal,4.471947661323667,28.168093322752757
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,4.653463264925241,0.11269351303966402
1,5.70975e-6,22216.594421822316,0.12685119999999997,animal,4.082195728341411,28.168093322752753
1,5.789999999999995e-8,2190867.0120898113,0.12685119999999997,animal,4.9722405624990085,28.168093322752753
1,2.9735829999999986e-5,4265.937759262143,0.12685119999999994,animal,5.145072153344633,28.043031457584775
1,0.001867034199999999,67.94262258291788,0.12685119999999994,animal,1.000000000000002,14.91736145584892
1,0.4672,0.5413985445205479,0.2529414,animal,4.021338502641849,29.74523134939571
1,1.759999999999999e-7,2883.5227272727298,5.075000000000001e-4,animal,2.3333333333333184,0.059680641088482665
