interaction,flux,system
detr_csmsim,626593.1965204999,CSM
detr_csmsim,388399.3369978143,CSM
detr_csmsim,75377.12121971013,CSM
detr_csmsim,701615.002848359,CSM
detr_csmsim,203416.53337438253,CSM
detr_csmsim,4300083.322085333,CSM
detr_csmsim,14350.747581780643,CSM
detr_csmsim,356638.24016209465,CSM
detr_csmsim,81602.80615634623,CSM
detr_csmsim,794337.2854363447,CSM
detr_csmsim,727664.9152059089,CSM
detr_csmsim,70820.79618231845,CSM
detr_csmsim,1284562.2025459781,CSM
detr_csmsim,3369724.37648158,CSM
detr_csmsim,165525.0934938561,CSM
detr_csmsim,872755.761167435,CSM
detr_csmsim,2328794.1813251325,CSM
detr_csmsim,1321718.4762236523,CSM
detr_csmsim,25446.15069437817,CSM
detr_csmsim,499022.371760818,CSM
detr_csmsim,6707.623943103101,CSM
detr_csmsim,6643639.802557474,CSM
detr_csmsim,4935691.141339334,CSM
detr_csmsim,628579.5692715403,CSM
detr_csmsim,170843.76340118557,CSM
detr_csmsim,4918885.155885434,CSM
detr_csmsim,2632965.394492735,CSM
detr_csmsim,5495381.696374833,CSM
detr_csmsim,808453.6912589121,CSM
detr_csmsim,10640.8549770682,CSM
detr_csmsim,155266.99598937438,CSM
detr_csmsim,2328251.0063867047,CSM
detr_csmsim,3636053.0792094297,CSM
detr_csmsim,1120960.5724202204,CSM
detr_csmsim,4324014.501971081,CSM
detr_csmsim,577957.8577517356,CSM
detr_csmsim,179567.9275226127,CSM
detr_csmsim,105116.77343790492,CSM
detr_csmsim,48467.5952542954,CSM
detr_csmsim,82878.5849184883,CSM
detr_csmsim,1647.977934394487,CSM
detr_csmsim,609429.1730688872,CSM
detr_csmsim,253589.37638199714,CSM
detr_csmsim,491884.54762029607,CSM
detr_csmsim,5218492.114056163,CSM
detr_csmsim,71785.87053048894,CSM
detr_csmsim,4555068.739684582,CSM
detr_csmsim,107916.605315016,CSM
detr_csmsim,3321950.505837903,CSM
detr_csmsim,84365.51730645163,CSM
detr_csmsim,3454824.8770397916,CSM
detr_csmsim,30317.69447914088,CSM
detr_csmsim,149471.8832023495,CSM
detr_csmsim,10215.784242166244,CSM
detr_csmsim,9020283.860860711,CSM
detr_csmsim,256875.97345588208,CSM
detr_csmsim,1063673.1176118406,CSM
detr_csmsim,2138919.2777868924,CSM
detr_csmsim,51827.31123444433,CSM
detr_csmsim,2287616.0914139235,CSM
detr_csmsim,143421.58057778364,CSM
detr_csmsim,7248038.585503911,CSM
detr_csmsim,759089.7735197844,CSM
detr_csmsim,322571.0985994444,CSM
detr_csmsim,289118.22959731834,CSM
detr_csmsim,3919892.3935158774,CSM
detr_csmsim,3008183.28133374,CSM
detr_csmsim,4451833.165354267,CSM
detr_csmsim,0,CSM
detr_csmsim,2506486.5167286266,CSM
detr_csmsim,91097.4027876965,CSM
detr_csmsim,54925.29002829798,CSM
detr_csmsim,25659.483546494514,CSM
detr_csmsim,400978.61534075433,CSM
detr_csmsim,1120510.6219421555,CSM
detr_csmsim,4793652.538895924,CSM
detr_csmsim,396424.41809310415,CSM
detr_csmsim,597791.5969395253,CSM
detr_csmsim,12643.571348773572,CSM
detr_csmsim,357540.08657360415,CSM
total_csmsim,16337999.347643465,CSM
total_csmsim,4146409.612976107,CSM
total_csmsim,18378784.634608697,CSM
total_csmsim,6771392.167570543,CSM
total_csmsim,9340996.734305842,CSM
total_csmsim,19614089.61499905,CSM
total_csmsim,9573359.487993563,CSM
total_csmsim,8191765.382692488,CSM
total_csmsim,4727594.200220066,CSM
total_csmsim,8015790.800268784,CSM
total_csmsim,3275810.0316582294,CSM
total_csmsim,15966182.457752034,CSM
total_csmsim,5424262.011618518,CSM
total_csmsim,5869479.175793147,CSM
total_csmsim,12115576.522466615,CSM
total_csmsim,11434535.879061751,CSM
total_csmsim,23048559.49274909,CSM
total_csmsim,923565.0265313212,CSM
total_csmsim,5143489.05451192,CSM
total_csmsim,43610256.26354181,CSM
total_csmsim,6287247.389473008,CSM
total_csmsim,18132256.869468216,CSM
total_csmsim,2256193.2394441953,CSM
total_csmsim,5139168.545029155,CSM
total_csmsim,7156195.288700094,CSM
total_csmsim,8138188.365766763,CSM
total_csmsim,17321420.3753994,CSM
total_csmsim,1767519.463365908,CSM
total_csmsim,7246764.162726464,CSM
total_csmsim,4532917.9023740105,CSM
total_csmsim,41186113.3112174,CSM
total_csmsim,6100908.319897737,CSM
total_csmsim,7710573.033692647,CSM
total_csmsim,6042862.8374251565,CSM
total_csmsim,36927870.07599583,CSM
total_csmsim,4883157.694684682,CSM
total_csmsim,2761505.3128386857,CSM
total_csmsim,11367659.367992977,CSM
total_csmsim,16883488.932798594,CSM
total_csmsim,3141210.6642171433,CSM
total_csmsim,7133669.129411124,CSM
total_csmsim,7802869.891456803,CSM
total_csmsim,16907043.783407237,CSM
total_csmsim,1989455.1565344564,CSM
total_csmsim,753199.5085956088,CSM
total_csmsim,4668465.5736348005,CSM
total_csmsim,5468832.936791265,CSM
total_csmsim,5209182.5458887275,CSM
total_csmsim,4628306.693225026,CSM
total_csmsim,649923.9397939296,CSM
total_csmsim,7624666.338321426,CSM
total_csmsim,3366644.2851293073,CSM
total_csmsim,1066916.6926318354,CSM
total_csmsim,4954189.099556321,CSM
total_csmsim,4340465.887571446,CSM
total_csmsim,3145473.098873907,CSM
total_csmsim,24026899.016353797,CSM
total_csmsim,3138254.0501497765,CSM
total_csmsim,14302017.176868606,CSM
total_csmsim,8323297.792554589,CSM
total_csmsim,3541074.0053460035,CSM
total_csmsim,4761046.411964113,CSM
total_csmsim,2110021.108870099,CSM
total_csmsim,5318363.1239225045,CSM
total_csmsim,7301052.965439908,CSM
total_csmsim,3018173.4633308724,CSM
total_csmsim,15260148.115628267,CSM
total_csmsim,30731349.68651417,CSM
total_csmsim,13520382.645812746,CSM
total_csmsim,5144338.697435722,CSM
total_csmsim,23963364.647595815,CSM
total_csmsim,1438400.3785309591,CSM
total_csmsim,2272657.521552578,CSM
total_csmsim,6326612.99612557,CSM
total_csmsim,2429652.885404597,CSM
total_csmsim,9990673.456633141,CSM
total_csmsim,1392403.2760273,CSM
total_csmsim,12599418.08114559,CSM
total_csmsim,21756169.811705437,CSM
total_csmsim,1592612.2113152386,CSM
total_csmsim,11479349.86747924,CSM
total_csmsim,682319.8726417465,CSM
total_csmsim,13060111.639139716,CSM
total_csmsim,4938381.527454267,CSM
total_csmsim,2124504.4286398287,CSM
total_csmsim,1108951.3990952289,CSM
total_csmsim,3346922.3537688963,CSM
total_csmsim,1195443.1093263926,CSM
total_csmsim,1086673.4636144591,CSM
total_csmsim,12257627.047877282,CSM
total_csmsim,4332113.525281715,CSM
total_csmsim,11561852.122832857,CSM
total_csmsim,7125832.91545445,CSM
total_csmsim,12075427.84974579,CSM
total_csmsim,15758469.76655716,CSM
total_csmsim,965306.8352616171,CSM
total_csmsim,4884139.197323802,CSM
total_csmsim,1929251.3546656587,CSM
total_csmsim,25812979.035046384,CSM
total_csmsim,10383860.558299135,CSM
total_csmsim,2641728.6417159694,CSM
total_csmsim,5959363.092790949,CSM
total_csmsim,11002124.297721306,CSM
total_csmsim,32562991.340783313,CSM
total_csmsim,31491783.867608614,CSM
total_csmsim,3539608.0485361423,CSM
total_csmsim,5410814.271677492,CSM
total_csmsim,3891081.4803915974,CSM
total_csmsim,4546853.192453038,CSM
total_csmsim,4786691.363393315,CSM
total_csmsim,2606079.966105198,CSM
total_csmsim,13158101.35328816,CSM
total_csmsim,1547800.8413967057,CSM
total_csmsim,2280987.2587667466,CSM
total_csmsim,4218845.312746565,CSM
total_csmsim,725870.2813566591,CSM
total_csmsim,19561415.177297417,CSM
total_csmsim,3153179.5256474535,CSM
total_csmsim,689345.6359873089,CSM
total_csmsim,5097170.538295823,CSM
total_csmsim,24832204.144034587,CSM
total_csmsim,10053753.259656463,CSM
total_csmsim,703707.2953134156,CSM
total_csmsim,19924020.53923633,CSM
total_csmsim,2634511.7391777067,CSM
total_csmsim,23960830.15354252,CSM
total_csmsim,5768204.500842646,CSM
total_csmsim,4970000.645188026,CSM
total_csmsim,2476815.427633983,CSM
total_csmsim,1269878.1271641173,CSM
total_csmsim,1467104.594876949,CSM
total_csmsim,22789798.79206272,CSM
total_csmsim,9401124.48536491,CSM
total_csmsim,1991950.0242640332,CSM
total_csmsim,9500740.499714728,CSM
total_csmsim,941937.5607830253,CSM
total_csmsim,14375221.536352495,CSM
total_csmsim,3404053.1821327033,CSM
total_csmsim,34779375.35748928,CSM
total_csmsim,2896383.4274582234,CSM
total_csmsim,1068898.170392361,CSM
total_csmsim,3050386.57661714,CSM
total_csmsim,8405552.163050175,CSM
total_csmsim,17085695.108079378,CSM
total_csmsim,25009168.50843374,CSM
total_csmsim,20917524.992308408,CSM
total_csmsim,38244847.87075373,CSM
total_csmsim,1106210.7126181,CSM
total_csmsim,5963637.075740214,CSM
total_csmsim,2323083.7644064273,CSM
total_csmsim,5834833.048651013,CSM
total_csmsim,2066530.4736256565,CSM
total_csmsim,12786378.109897532,CSM
total_csmsim,5983288.652285078,CSM
total_csmsim,9073827.24880323,CSM
total_csmsim,1549184.394871139,CSM
total_csmsim,4674107.895762561,CSM
para_csmsim,65513.360895388076,CSM
para_csmsim,17084.618544491368,CSM
para_csmsim,11706.738145926822,CSM
para_csmsim,10009.713653485633,CSM
para_csmsim,39782.763831638076,CSM
para_csmsim,99.99377853753032,CSM
para_csmsim,6239.148724796752,CSM
para_csmsim,13694.573254732286,CSM
para_csmsim,89405.78983547942,CSM
para_csmsim,6127.207227291743,CSM
para_csmsim,1463.6173514564032,CSM
para_csmsim,14613.195890126872,CSM
para_csmsim,26633.481734341054,CSM
para_csmsim,4327.872900007039,CSM
para_csmsim,346.13240000577053,CSM
para_csmsim,1104.1253315051802,CSM
para_csmsim,2230.97498871536,CSM
para_csmsim,9511.014969521208,CSM
para_csmsim,26001.013255085665,CSM
para_csmsim,17381.97222896459,CSM
para_csmsim,574.224509300351,CSM
para_csmsim,2171.618368264349,CSM
para_csmsim,1584.8032275961964,CSM
para_csmsim,15197.89971414537,CSM
para_csmsim,2758.7497954060527,CSM
para_csmsim,554.8274367634388,CSM
para_csmsim,26121.83728427348,CSM
para_csmsim,931.9726697747224,CSM
para_csmsim,14662.411670745829,CSM
para_csmsim,896.2249820614245,CSM
para_csmsim,2417.304635172918,CSM
para_csmsim,13430.570602997008,CSM
para_csmsim,7777.255754391932,CSM
para_csmsim,18192.3439984263,CSM
para_csmsim,67657.80632859663,CSM
para_csmsim,2007.2860938141102,CSM
para_csmsim,45565.24288168663,CSM
para_csmsim,1675.5226102020465,CSM
para_csmsim,1917.7062223230453,CSM
para_csmsim,369.9209901510984,CSM
para_csmsim,36332.70133969138,CSM
para_csmsim,17570.64107319978,CSM
para_csmsim,15427.474617910368,CSM
para_csmsim,710.7142361750597,CSM
para_csmsim,168.93769259393895,CSM
para_csmsim,2050.394973236065,CSM
para_csmsim,26167.20469669314,CSM
para_csmsim,6232.829124062676,CSM
para_csmsim,5984.19418654478,CSM
para_csmsim,746.3293812265446,CSM
para_csmsim,18780.768881392803,CSM
para_csmsim,182.87709443242494,CSM
para_csmsim,10612.311831399384,CSM
para_csmsim,4493.238144707636,CSM
para_csmsim,7601.287137052025,CSM
para_csmsim,14104.475818350938,CSM
para_csmsim,735.7649049968944,CSM
para_csmsim,53589.616777748386,CSM
para_csmsim,21398.318335391556,CSM
para_csmsim,313.11597890173033,CSM
para_csmsim,1353.0508570500524,CSM
para_csmsim,32631.15423116037,CSM
para_csmsim,1869.5954557938294,CSM
para_csmsim,1170.0273729683333,CSM
para_csmsim,24998.653556273475,CSM
para_csmsim,10020.181491394682,CSM
para_csmsim,29041.051606685807,CSM
para_csmsim,1124.5853028639754,CSM
para_csmsim,2745.446367564969,CSM
para_csmsim,1373.3163520018402,CSM
para_csmsim,26854.522951393046,CSM
