interaction,flux,system
carn_epb,27172.418761143126,EPB
carn_epb,27578.050437913233,EPB
carn_epb,40321.77631919632,EPB
carn_epb,27242.809627854946,EPB
carn_epb,25516.37180172966,EPB
carn_epb,26625.291704072275,EPB
carn_epb,141969.05985038227,EPB
carn_epb,25472.415852205653,EPB
carn_epb,37334.87027892881,EPB
carn_epb,26703.20396265139,EPB
carn_epb,30177.38978044013,EPB
carn_epb,126443.41370752815,EPB
carn_epb,25618.574615937057,EPB
carn_epb,40587.805371992836,EPB
carn_epb,39162.4657783246,EPB
carn_epb,32084.826852725222,EPB
carn_epb,31685.84613959249,EPB
carn_epb,26072.737026106948,EPB
carn_epb,27372.425088962937,EPB
carn_epb,26494.84903219408,EPB
carn_epb,32757.263274734145,EPB
carn_epb,32101.051519826382,EPB
carn_epb,28539.82895129027,EPB
detr_epb,230291.11742579253,EPB
detr_epb,241013.01029819707,EPB
detr_epb,206137.88787675076,EPB
detr_epb,1113949.3686897962,EPB
detr_epb,208611.7144272564,EPB
detr_epb,251411.1528439042,EPB
detr_epb,210905.32652496026,EPB
detr_epb,589330.960241587,EPB
detr_epb,210118.5587558829,EPB
detr_epb,221882.01462460018,EPB
detr_epb,206966.66825614168,EPB
detr_epb,206193.04076642188,EPB
detr_epb,204884.2204379036,EPB
detr_epb,213940.2056846945,EPB
detr_epb,203249.73552365683,EPB
detr_epb,207645.85128052495,EPB
detr_epb,304952.0023167945,EPB
detr_epb,207352.8617976327,EPB
detr_epb,227146.0858483707,EPB
detr_epb,204280.58100085196,EPB
detr_epb,757571.4196048233,EPB
detr_epb,238230.21920695668,EPB
detr_epb,210632.2836971814,EPB
detr_epb,207524.9531813807,EPB
detr_epb,214849.89208703852,EPB
detr_epb,232551.83483273478,EPB
detr_epb,213928.16991689344,EPB
detr_epb,222923.91739840474,EPB
detr_epb,207115.70282686048,EPB
detr_epb,251205.1586289674,EPB
detr_epb,206187.86099872694,EPB
detr_epb,204815.38352184038,EPB
detr_epb,210313.68222331122,EPB
detr_epb,202058.76409529755,EPB
detr_epb,229069.44863891296,EPB
detr_epb,291220.0715476049,EPB
detr_epb,2198241.8476443104,EPB
detr_epb,202511.7940515722,EPB
detr_epb,207205.48893613086,EPB
detr_epb,517077.93209622835,EPB
detr_epb,248398.84643436308,EPB
detr_epb,311966.41963433684,EPB
detr_epb,226151.45011972782,EPB
detr_epb,217938.73246274446,EPB
detr_epb,241931.39739669618,EPB
detr_epb,205272.42394283524,EPB
detr_epb,232335.90348221842,EPB
detr_epb,252989.58873814467,EPB
detr_epb,201497.89483237627,EPB
detr_epb,204948.54809808353,EPB
detr_epb,207850.65562693006,EPB
detr_epb,220237.8660796264,EPB
detr_epb,213853.8957343583,EPB
detr_epb,206943.44111945428,EPB
detr_epb,243742.44823120328,EPB
detr_epb,242155.45412007737,EPB
detr_epb,222725.30078622064,EPB
detr_epb,226543.3384999947,EPB
detr_epb,270202.6360767633,EPB
detr_epb,226515.56714436106,EPB
detr_epb,206018.06490675156,EPB
detr_epb,208289.1803574331,EPB
detr_epb,212717.82139048268,EPB
detr_epb,207722.57620654927,EPB
detr_epb,252809.94059523754,EPB
detr_epb,251480.03075722465,EPB
detr_epb,209236.00100613368,EPB
detr_epb,254060.11002786894,EPB
detr_epb,206380.5370768846,EPB
detr_epb,223792.12732647377,EPB
detr_epb,217639.7194303225,EPB
detr_epb,209917.59288426966,EPB
detr_epb,232658.857713737,EPB
detr_epb,235185.5147636041,EPB
detr_epb,247766.87654119098,EPB
detr_epb,225668.63981563185,EPB
detr_epb,248282.74649213476,EPB
detr_epb,211415.90446939014,EPB
detr_epb,214812.77558379812,EPB
detr_epb,252362.79336567927,EPB
detr_epb,231530.58326140244,EPB
detr_epb,222317.18669648145,EPB
detr_epb,207364.89764517997,EPB
detr_epb,212029.3741795679,EPB
detr_epb,202796.61417490593,EPB
detr_epb,217806.777669179,EPB
detr_epb,204973.34378481968,EPB
detr_epb,233391.78768668976,EPB
detr_epb,734138.313576164,EPB
detr_epb,204599.39706187515,EPB
detr_epb,228732.97415311262,EPB
detr_epb,205301.6111766705,EPB
detr_epb,201998.6611905093,EPB
detr_epb,224395.8032209249,EPB
detr_epb,208770.44392344772,EPB
detr_epb,207595.7689181636,EPB
detr_epb,207637.31010643794,EPB
detr_epb,227951.06112337823,EPB
detr_epb,240087.96398875598,EPB
detr_epb,214058.6296448491,EPB
para_epb,7517.243831536743,EPB
para_epb,28441.036136828243,EPB
para_epb,35447.342678286244,EPB
para_epb,7332.186932545174,EPB
para_epb,25193.324209065053,EPB
para_epb,1054.8804142789613,EPB
para_epb,495.6807985443177,EPB
para_epb,13052.484583077123,EPB
para_epb,29473.306681244165,EPB
para_epb,1105.0791725678953,EPB
para_epb,30617.515363911873,EPB
para_epb,2538.358734214051,EPB
para_epb,1851.9253712235784,EPB
para_epb,2401.8656326259998,EPB
para_epb,1436.1538999191055,EPB
para_epb,1155.7058925051504,EPB
para_epb,13268.45593805287,EPB
para_epb,957.1213979689932,EPB
para_epb,1934.4721307042512,EPB
para_epb,2477.458108359544,EPB
para_epb,14115.463820997906,EPB
para_epb,904.5457530305084,EPB
para_epb,14818.947639531325,EPB
para_epb,1061.5616249435743,EPB
para_epb,679.9415196486227,EPB
para_epb,2535.7719322209095,EPB
para_epb,761.6947073367555,EPB
para_epb,31463.373636975513,EPB
para_epb,11860.641693380248,EPB
para_epb,42479.480896333924,EPB
para_epb,103700.02774779583,EPB
para_epb,13711.524328090562,EPB
para_epb,12923.144491470335,EPB
para_epb,2057.4224027327914,EPB
para_epb,1429.4602050570215,EPB
para_epb,37957.615674462926,EPB
para_epb,1684.4249309322674,EPB
para_epb,26903.91172167862,EPB
para_epb,35326.77362657057,EPB
para_epb,10310.147827584493,EPB
para_epb,49427.233436611685,EPB
para_epb,30469.408854042707,EPB
para_epb,835.5026969698466,EPB
para_epb,2108.5530025589474,EPB
para_epb,30103.401642514746,EPB
para_epb,728.1852478803162,EPB
para_epb,3371.7534443984987,EPB
para_epb,13090.817199922181,EPB
para_epb,15824.303624705395,EPB
para_epb,1474.6629624704926,EPB
para_epb,1138.8019686128616,EPB
para_epb,32573.0654527606,EPB
para_epb,685.7315593850765,EPB
para_epb,581.4829252169802,EPB
para_epb,1018.153794483008,EPB
para_epb,12672.58793580617,EPB
para_epb,22331.54969041469,EPB
para_epb,1454.9214036240103,EPB
para_epb,3979.506913757935,EPB
para_epb,29266.619292668147,EPB
para_epb,35166.84635363961,EPB
para_epb,48979.98808926442,EPB
para_epb,316.2657603103839,EPB
para_epb,21574.104422922097,EPB
para_epb,2368.085377369972,EPB
para_epb,12446.926581264595,EPB
para_epb,14780.256772285758,EPB
para_epb,2224.2308027329004,EPB
para_epb,5416.706398641146,EPB
para_epb,11497.491291724446,EPB
para_epb,31342.80119256624,EPB
para_epb,1333.8474214594494,EPB
para_epb,2430.912691396619,EPB
para_epb,3006.951520099281,EPB
para_epb,26039.81257345668,EPB
para_epb,12676.560017449094,EPB
para_epb,1196.2526503792997,EPB
para_epb,20817.162965114763,EPB
para_epb,2835.669684556355,EPB
para_epb,587.321068967521,EPB
para_epb,1002.4956599197137,EPB
para_epb,2482.1627146891847,EPB
para_epb,657.9019762233645,EPB
para_epb,638.6538545175875,EPB
para_epb,14023.556736882256,EPB
para_epb,30006.412117418247,EPB
para_epb,1236.5502260204798,EPB
para_epb,2353.733006879281,EPB
para_epb,821.9609798631666,EPB
para_epb,26877.198881302214,EPB
para_epb,992.503394728779,EPB
para_epb,4352.628645839791,EPB
para_epb,45448.45099997974,EPB
para_epb,15316.573927399557,EPB
para_epb,1740.1301773163048,EPB
para_epb,730.9411197891567,EPB
para_epb,754.8868897088003,EPB
para_epb,30849.44346856905,EPB
para_epb,1221.7373958801559,EPB
para_epb,35455.21500764793,EPB
total_epb,1229869.2736565305,EPB
total_epb,824277.4502562959,EPB
total_epb,781215.282860086,EPB
total_epb,1692482.9283950543,EPB
total_epb,772986.7450104244,EPB
total_epb,844801.1413569108,EPB
total_epb,788025.2478737304,EPB
total_epb,1248041.49264894,EPB
total_epb,772356.8168523633,EPB
total_epb,795591.2728455167,EPB
total_epb,772495.7302499637,EPB
total_epb,784431.7527994944,EPB
total_epb,781504.9113288337,EPB
total_epb,807409.1838480975,EPB
total_epb,776869.6462733346,EPB
total_epb,784411.1287544422,EPB
total_epb,900964.4831816815,EPB
total_epb,782963.857160311,EPB
total_epb,824518.7121474288,EPB
total_epb,777798.2011761928,EPB
total_epb,1455137.9712787396,EPB
total_epb,873706.8699399077,EPB
total_epb,776743.5032031316,EPB
total_epb,784974.6647284533,EPB
total_epb,795814.3996459139,EPB
total_epb,823213.8440216832,EPB
total_epb,790448.5442881944,EPB
total_epb,794745.0491147094,EPB
total_epb,773383.9495414017,EPB
total_epb,2248515.5834933394,EPB
total_epb,1015061.8435767591,EPB
total_epb,770521.0311261578,EPB
total_epb,778503.1547047098,EPB
total_epb,773905.207894477,EPB
total_epb,833894.9844417048,EPB
total_epb,844474.1697615793,EPB
total_epb,3245241.032446469,EPB
total_epb,773448.9034342627,EPB
total_epb,772432.0740991302,EPB
total_epb,4008090.7286910024,EPB
total_epb,1926627.0683323473,EPB
total_epb,905955.8876007113,EPB
total_epb,837295.9742716263,EPB
total_epb,804377.8697298737,EPB
total_epb,808368.0864536543,EPB
