logM,logN,logB
-1.8018098050815563,-3.2188758248682006,-4.9834190393030156
-1.0847093834991182,-0.1743533871447778,-1.2639468253289854
-2.353878387381596,-3.2188758248682006,-5.659545517763151
-0.2817000007742335,-0.2613647641344075,-0.537468069379211
-3.868006120011372,0.009950330853168092,-3.86051748356244
-0.2568296089690163,-4.605170185988091,-5.453335088814646
-3.0344731018704216,NA,-7.314671439357617
-1.0010319603292457,0.4054651081081644,-0.5986642519244432
0.17100779689368129,-0.7550225842780328,-0.5769930263665145
-0.8568432732307351,-4.605170185988091,-6.05333995082607
0.5007752879124892,-3.912023005428146,-3.5971283275051724
-0.6568152513125551,-2.995732273553991,-3.5633257991843643
0.039701366851552046,-4.605170185988091,-4.7513526961661725
-0.48857501483117083,-3.912023005428146,-4.586476015940977
-2.234926444520231,NA,-7.208319977264932
-2.2072749131897207,-2.4079456086518722,-4.570575541223592
-3.058672073327865,-2.659260036932778,-5.6525096804787784
-0.9969586349416099,-3.2188758248682006,-4.098527297676433
-3.1893170226266565,-3.2188758248682006,-6.3063944940529
-2.5319982573218507,-4.605170185988091,-7.728508584147228
-0.8794767587514388,-3.912023005428146,-4.936553393710971
0.2730759200624188,-4.605170185988091,-4.294829274980107
-0.13353139262452263,-2.3025850929940455,-2.4122783146145164
-3.7214026458194964,-1.4696759700589417,-5.204353547225822
-0.9063404010209869,-4.605170185988091,-5.186561345801355
-1.3093333199837622,0.7701082216960737,-0.5406657789168865
-15.979638907811303,NA,NA
-20.601048204222163,NA,NA
NA,NA,-5.257828227417991
NA,NA,-10.970601174144866
NA,NA,-6.090754636255194
NA,NA,-2.064740532989475
NA,NA,-0.5671921159645553
-16.957425341696347,10.814299503260807,-6.143124996800328
-16.401785702140565,NA,NA
-13.841854533303875,NA,-8.255598453727774
NA,NA,-8.877445956702854
-16.268918540692905,NA,-11.675444394468004
-16.268918540692905,NA,-10.616837440413592
-15.935774094164366,NA,-12.867721159030749
-14.948714291402004,NA,-11.483366662728685
-19.11382792451231,NA,-10.680016342035124
-18.91007108699829,NA,-11.27390856449973
-18.91007108699829,NA,-12.313657856210112
-11.636203319531074,4.516011049668273,-7.120082537862498
-12.947570087031165,NA,-10.139209886057198
-13.458535659016544,NA,-12.615545775035876
-13.26806567882702,0.14842000511827322,-13.122363377404328
-16.843766023223825,5.427457883371127,-11.417615285165903
